"","P1","P2","P3","P4","P5","Team","Mins","oMins","dMins","oPOSS","dPOSS","ORTG","DRTG","NETRTG","PTS","dPTS","FGA","dFGA","FGM","dFGM","TPA","dTPA","TPM","dTPM","FTA","dFTA","FTM","dFTM","RIMA","dRIMA","RIMM","dRIMM","ORB","dORB","DRB","dDRB","BLK","dBLK","TO","dTO","AST","dAST","ePOSS","FG.","dFG.","TPP","dTPP","FTP","dFTP","eFG.","deFG.","TS.","dTS.","RIM.","dRIM.","MID.","dMID.","TPrate","dTPrate","RIMrate","dRIMrate","MIDrate","dMIDrate","FTrate","dFTrate","ASTrate","dASTrate","TOrate","dTOrate","BLKrate","oBLKrate","ORB.","DRB.","TimePerPoss","dTimePerPoss"
"227","BRAXTON.KEY","DEANDRE.HUNTER","JAY.HUFF","KIHEI.CLARK","TY.JEROME","Virginia",23.433,12.933,10.5,38,33,89.474,106.061,-16.587,34,35,31,29,13,11,11,12,4,4,5,12,4,9,11,7,7,3,1,5,14,17,4,1,5,3,6,4,35,0.419,0.379,0.364,0.333,0.8,0.75,0.484,0.448,0.509,0.504,0.636,0.429,0.222,0.4,0.355,0.414,0.355,0.241,0.29,0.345,0.161,0.414,0.462,0.364,0.132,0.091,0.138,0.032,0.056,0.737,20.421,19.091
"228","BRAXTON.KEY","DEANDRE.HUNTER","JAY.HUFF","KYLE.GUY","MAMADI.DIAKITE","Virginia",1.55,0.883,0.667,2,2,250,150,100,5,3,4,2,2,1,1,2,1,1,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,1,0,2,0.5,0.5,1,0.5,0,0,0.625,0.75,0.625,0.75,0.5,0,0,0,0.25,1,0.5,0,0.25,0,0,0,0.5,0,0,0,0,0,1,1,26.5,20
"229","BRAXTON.KEY","DEANDRE.HUNTER","JAY.HUFF","KYLE.GUY","TY.JEROME","Virginia",32.983,15.95,17.033,51,50,145.098,108,37.098,74,54,49,47,26,19,26,15,14,4,11,15,8,12,20,21,12,11,10,12,19,16,8,4,5,6,18,8,48.5,0.531,0.404,0.538,0.267,0.727,0.8,0.673,0.447,0.682,0.499,0.6,0.524,0,0.364,0.531,0.319,0.408,0.447,0.061,0.234,0.224,0.319,0.692,0.421,0.098,0.12,0.17,0.082,0.385,0.613,18.765,20.44
"230","BRAXTON.KEY","DEANDRE.HUNTER","JAY.HUFF","MAMADI.DIAKITE","MARCO.ANTHONY","Virginia",1.45,0.733,0.717,3,3,66.667,66.667,0,2,2,2,3,1,1,0,1,0,0,0,0,0,0,2,2,1,1,0,0,2,1,0,0,0,0,1,1,2.5,0.5,0.333,0,0,0,0,0.5,0.333,0.5,0.333,0.5,0.5,0,0,0,0.333,1,0.667,0,0,0,0,1,1,0,0,0,0,0,1,14.667,14.333
"231","BRAXTON.KEY","DEANDRE.HUNTER","JAY.HUFF","MAMADI.DIAKITE","TY.JEROME","Virginia",2,0.983,1.017,3,3,100,200,-100,3,6,1,3,1,2,0,3,0,2,2,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,3,1,0.667,0,0.667,0.5,0,1,1,0.769,1,1,0,0,0,0,1,1,0,0,0,2,0,0,0.5,0.333,0,0,0,0,1,19.667,20.333
"232","BRAXTON.KEY","DEANDRE.HUNTER","KIHEI.CLARK","KYLE.GUY","MAMADI.DIAKITE","Virginia",52.383,27.05,25.333,81,79,92.593,70.886,21.707,75,56,67,62,25,19,16,25,4,3,29,27,21,15,29,21,15,12,14,17,34,33,7,8,14,20,16,7,79.5,0.373,0.306,0.25,0.12,0.724,0.556,0.403,0.331,0.464,0.374,0.517,0.571,0.273,0.25,0.239,0.403,0.433,0.339,0.328,0.258,0.433,0.435,0.64,0.368,0.173,0.253,0.113,0.119,0.298,0.667,20.037,19.241
"233","BRAXTON.KEY","DEANDRE.HUNTER","KIHEI.CLARK","KYLE.GUY","TY.JEROME","Virginia",62.083,32.133,29.95,109,105,112.844,79.048,33.796,123,83,86,82,37,34,38,34,12,10,50,9,37,5,31,21,17,13,22,12,37,33,1,3,17,26,16,11,102.5,0.43,0.415,0.316,0.294,0.74,0.556,0.5,0.476,0.56,0.481,0.548,0.619,0.471,0.407,0.442,0.415,0.36,0.256,0.198,0.329,0.581,0.11,0.432,0.324,0.156,0.248,0.012,0.035,0.4,0.755,17.688,17.114
"234","BRAXTON.KEY","DEANDRE.HUNTER","KIHEI.CLARK","MAMADI.DIAKITE","MARCO.ANTHONY","Virginia",3.8,1.983,1.817,6,6,150,16.667,133.333,9,1,5,3,4,0,2,2,1,0,0,2,0,1,2,1,2,0,0,0,3,1,1,0,1,2,3,0,6,0.8,0,0.5,0,0,0.5,0.9,0,0.9,0.127,1,0,1,0,0.4,0.667,0.4,0.333,0.2,0,0,0.667,0.75,0,0.167,0.333,0.333,0,0,1,19.833,18.167
"235","BRAXTON.KEY","DEANDRE.HUNTER","KIHEI.CLARK","MAMADI.DIAKITE","TY.JEROME","Virginia",35.867,17.633,18.233,48,55,112.5,78.182,34.318,54,43,46,58,22,17,14,23,5,4,6,10,5,5,17,19,12,10,6,13,29,19,6,3,5,6,12,10,52,0.478,0.293,0.357,0.174,0.833,0.5,0.533,0.328,0.553,0.343,0.706,0.526,0.333,0.188,0.304,0.397,0.37,0.328,0.326,0.276,0.13,0.172,0.545,0.588,0.104,0.109,0.103,0.065,0.24,0.69,22.042,19.891
"236","BRAXTON.KEY","DEANDRE.HUNTER","KYLE.GUY","MAMADI.DIAKITE","TY.JEROME","Virginia",138.517,71.967,66.55,224,224,115.625,90.625,25,259,203,184,194,82,69,73,87,33,23,79,63,62,42,54,58,30,33,33,43,89,82,13,11,29,39,53,29,219,0.446,0.356,0.452,0.264,0.785,0.667,0.535,0.415,0.585,0.453,0.556,0.569,0.333,0.265,0.397,0.448,0.293,0.299,0.31,0.253,0.429,0.325,0.646,0.42,0.129,0.174,0.067,0.06,0.287,0.674,19.277,17.826
"237","BRAXTON.KEY","JACK.SALT","KIHEI.CLARK","KYLE.GUY","MAMADI.DIAKITE","Virginia",3.733,1.883,1.85,6,8,33.333,112.5,-79.167,2,9,4,6,0,3,1,2,0,0,2,5,2,3,3,4,0,3,1,1,4,3,0,0,2,2,0,1,7.5,0,0.5,0,0,1,0.6,0,0.5,0.202,0.537,0,0.75,0,0,0.25,0.333,0.75,0.667,0,0,0.5,0.833,0,0.333,0.333,0.25,0,0,0.25,0.8,18.833,13.875
"238","BRAXTON.KEY","JACK.SALT","KIHEI.CLARK","KYLE.GUY","MARCO.ANTHONY","Virginia",0.917,0.383,0.533,1,2,200,0,200,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1.5,0.5,0,0,0,0,0,0.5,0,0.5,0,0,0,1,0,0.5,0,0,0,0.5,0,0,0,1,0,0,1,0,0,1,0,23,16
"239","BRAXTON.KEY","JACK.SALT","KIHEI.CLARK","KYLE.GUY","TY.JEROME","Virginia",47.267,26.4,20.867,72,69,95.833,89.855,5.978,69,62,65,49,26,22,26,18,11,8,13,15,6,10,27,17,11,10,9,4,27,31,1,2,9,17,17,12,70,0.4,0.449,0.423,0.444,0.462,0.667,0.485,0.531,0.485,0.552,0.407,0.588,0.333,0.286,0.4,0.367,0.415,0.347,0.185,0.286,0.2,0.306,0.654,0.545,0.125,0.246,0.02,0.031,0.225,0.871,22,18.145
"240","BRAXTON.KEY","JACK.SALT","KIHEI.CLARK","MAMADI.DIAKITE","TY.JEROME","Virginia",2.383,1.667,0.717,5,3,60,0,60,3,0,2,2,0,0,0,0,0,0,4,0,3,0,2,1,0,0,0,0,2,3,0,0,1,1,0,0,4,0,0,0,0,0.75,0,0,0,0.385,0,0,0,0,0,0,0,1,0.5,0,0.5,2,0,0,0,0.2,0.333,0,0,0,1,20,14.333
"241","BRAXTON.KEY","JACK.SALT","KYLE.GUY","MAMADI.DIAKITE","TY.JEROME","Virginia",5.733,3.3,2.433,11,10,63.636,80,-16.364,7,8,8,7,2,3,5,1,1,0,2,2,2,2,2,2,1,1,1,0,4,5,0,1,3,2,2,1,10.5,0.25,0.429,0.2,0,1,1,0.312,0.429,0.391,0.503,0.5,0.5,0,0.5,0.625,0.143,0.25,0.286,0.125,0.571,0.25,0.286,1,0.333,0.273,0.2,0,0.125,0.167,1,18,14.6
"242","BRAXTON.KEY","JACK.SALT","KYLE.GUY","MARCO.ANTHONY","TY.JEROME","Virginia",2.083,1.317,0.767,4,3,100,66.667,33.333,4,2,4,3,2,1,1,1,0,0,0,0,0,0,2,1,2,1,0,0,2,2,0,0,0,0,1,1,3.5,0.5,0.333,0,0,0,0,0.5,0.333,0.5,0.333,1,1,0,0,0.25,0.333,0.5,0.333,0.25,0.333,0,0,0.5,1,0,0,0,0,0,1,19.75,15.333
"243","BRAXTON.KEY","JAY.HUFF","KIHEI.CLARK","KYLE.GUY","MAMADI.DIAKITE","Virginia",2.017,1.45,0.567,3,3,166.667,100,66.667,5,3,2,3,1,1,2,1,1,1,2,0,2,0,0,1,0,0,0,0,2,1,1,0,0,0,1,1,3,0.5,0.333,0.5,1,1,0,0.75,0.5,0.847,0.5,0,0,0,0,1,0.333,0,0.333,0,0.333,1,0,1,1,0,0,0.333,0,0,1,29,11.333
"244","BRAXTON.KEY","JAY.HUFF","KIHEI.CLARK","KYLE.GUY","MARCO.ANTHONY","Virginia",3.967,2.6,1.367,8,5,100,20,80,8,1,5,3,3,0,3,3,2,0,1,2,0,1,1,0,0,0,0,0,3,2,0,0,1,1,2,0,5.5,0.6,0,0.667,0,0,0.5,0.8,0,0.731,0.127,0,0,1,0,0.6,1,0.2,0,0.2,0,0.2,0.667,0.667,0,0.125,0.2,0,0,0,1,19.5,16.4
"245","BRAXTON.KEY","JAY.HUFF","KIHEI.CLARK","KYLE.GUY","TY.JEROME","Virginia",26.8,13,13.8,47,48,142.553,102.083,40.47,67,49,36,35,24,17,17,11,10,6,12,12,9,9,17,16,13,11,2,2,14,13,4,2,6,7,13,8,46,0.667,0.486,0.588,0.545,0.75,0.75,0.806,0.571,0.803,0.602,0.765,0.688,0.5,0,0.472,0.314,0.472,0.457,0.056,0.229,0.333,0.343,0.542,0.471,0.128,0.146,0.114,0.056,0.133,0.875,16.596,17.25
"246","BRAXTON.KEY","JAY.HUFF","KIHEI.CLARK","MAMADI.DIAKITE","MARCO.ANTHONY","Virginia",2.733,2.15,0.583,7,5,57.143,140,-82.857,4,7,2,5,1,3,0,2,0,1,2,0,2,0,1,2,1,2,0,0,2,1,0,0,4,0,1,1,6,0.5,0.6,0,0.5,1,0,0.5,0.7,0.678,0.7,1,1,0,0,0,0.4,0.5,0.4,0.5,0.2,1,0,1,0.333,0.571,0,0,0,0,1,18.429,7
"247","BRAXTON.KEY","JAY.HUFF","KIHEI.CLARK","MAMADI.DIAKITE","TY.JEROME","Virginia",2.817,1.483,1.333,4,5,125,140,-15,5,7,5,3,2,2,2,1,1,1,0,2,0,2,3,1,1,0,1,0,1,2,0,1,0,1,1,1,4.5,0.4,0.667,0.5,1,0,1,0.5,0.833,0.5,0.886,0.333,0,0,1,0.4,0.333,0.6,0.333,0,0.333,0,0.667,0.5,0.5,0,0.2,0,0.2,0.333,1,22.25,16
"248","BRAXTON.KEY","JAY.HUFF","KYLE.GUY","MAMADI.DIAKITE","TY.JEROME","Virginia",5.15,3.117,2.033,8,8,87.5,112.5,-25,7,9,9,8,3,3,3,2,1,1,0,2,0,2,5,6,2,2,2,2,3,4,1,0,1,1,2,1,8,0.333,0.375,0.333,0.5,0,1,0.389,0.438,0.389,0.503,0.4,0.333,0,0,0.333,0.25,0.556,0.75,0.111,0,0,0.25,0.667,0.333,0.125,0.125,0.125,0,0.333,0.6,23.375,15.25
"249","BRAXTON.KEY","JAY.HUFF","KYLE.GUY","MARCO.ANTHONY","TY.JEROME","Virginia",0.8,0.167,0.633,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0.5,10,38
"250","BRAXTON.KEY","KIHEI.CLARK","KODY.STATTMANN","KYLE.GUY","MAMADI.DIAKITE","Virginia",1.967,1.25,0.717,3,3,133.333,100,33.333,4,3,2,1,0,1,0,1,0,1,6,0,4,0,1,0,0,0,2,0,0,0,0,0,0,2,0,1,3,0,1,0,1,0.667,0,0,1.5,0.412,1.5,0,0,0,0,0,1,0.5,0,0.5,0,3,0,0,1,0,0.667,0,0,1,0,25,14.333
"251","BRAXTON.KEY","KIHEI.CLARK","KYLE.GUY","MAMADI.DIAKITE","MARCO.ANTHONY","Virginia",6.183,3.283,2.9,10,10,90,70,20,9,7,9,8,4,3,1,4,1,1,0,0,0,0,5,3,3,2,0,0,5,5,0,0,0,2,4,2,9.5,0.444,0.375,1,0.25,0,0,0.5,0.438,0.5,0.438,0.6,0.667,0,0,0.111,0.5,0.556,0.375,0.333,0.125,0,0,1,0.667,0,0.2,0,0,0,1,19.7,17.4
"252","BRAXTON.KEY","KIHEI.CLARK","KYLE.GUY","MAMADI.DIAKITE","TEAM","Virginia",1.6,1.1,0.5,3,2,133.333,250,-116.667,4,5,3,2,2,2,0,1,0,1,0,0,0,0,2,1,2,1,1,0,0,0,0,0,1,0,0,2,2.5,0.667,1,0,1,0,0,0.667,1.25,0.667,1.25,1,1,0,0,0,0.5,0.667,0.5,0.333,0,0,0,0,1,0.333,0,0,0,1,0,22,15
"253","BRAXTON.KEY","KIHEI.CLARK","KYLE.GUY","MAMADI.DIAKITE","TY.JEROME","Virginia",44.667,22.483,22.183,68,70,92.647,87.143,5.504,63,61,60,59,22,22,33,24,8,6,17,19,11,11,14,20,8,12,7,12,28,30,3,1,8,12,11,6,68.5,0.367,0.373,0.242,0.25,0.647,0.579,0.433,0.424,0.463,0.448,0.571,0.6,0.462,0.267,0.55,0.407,0.233,0.339,0.217,0.254,0.283,0.322,0.5,0.273,0.118,0.171,0.051,0.017,0.189,0.7,19.838,19.014
"254","BRAXTON.KEY","KIHEI.CLARK","MAMADI.DIAKITE","MARCO.ANTHONY","TY.JEROME","Virginia",4.367,1.733,2.633,7,8,57.143,37.5,19.643,4,3,6,7,2,1,1,3,0,1,0,0,0,0,2,2,1,0,0,1,5,4,3,0,1,2,0,1,7.5,0.333,0.143,0,0.333,0,0,0.333,0.214,0.333,0.214,0.5,0,0.333,0,0.167,0.429,0.333,0.286,0.5,0.286,0,0,0,1,0.143,0.25,0.429,0,0,0.833,14.857,19.75
"255","BRAXTON.KEY","KYLE.GUY","MAMADI.DIAKITE","MARCO.ANTHONY","TY.JEROME","Virginia",4.9,2.533,2.367,8,7,162.5,114.286,48.214,13,8,8,4,4,3,5,2,2,1,3,1,3,1,3,2,2,2,1,1,0,3,1,0,0,4,3,0,7.5,0.5,0.75,0.4,0.5,1,1,0.625,0.875,0.69,0.894,0.667,1,0,0,0.625,0.5,0.375,0.5,0,0,0.375,0.25,0.75,0,0,0.571,0.25,0,0.25,0,19,20.286
"256","BRAXTON.KEY","KYLE.GUY","MAMADI.DIAKITE","TEAM","TY.JEROME","Virginia",3.5,1.933,1.567,5,5,80,180,-100,4,9,5,5,2,4,0,1,0,1,0,0,0,0,2,1,1,1,1,0,1,2,1,1,1,0,1,1,5,0.4,0.8,0,1,0,0,0.4,0.9,0.4,0.9,0.5,1,0.333,0.667,0,0.2,0.4,0.2,0.6,0.6,0,0,0.5,0.25,0.2,0,0.2,0.2,0.333,1,23.2,18.8
"257","BRENDAN.MEDLEYBACON","CEDRIC.COUNCIL","DEJUAN.CLAYTON","IBN.WILLIAMS","LAMAR.MORGAN","Coppin St.",1.8,1,0.8,3,3,66.667,266.667,-200,2,8,2,3,1,3,1,2,0,2,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,2,3,0.5,1,0,1,0,0,0.5,1.333,0.5,1.333,1,1,0,0,0.5,0.667,0.5,0.333,0,0,0,0,0,0.667,0.333,0,0,0,0,0,20,16
"258","BRENDAN.MEDLEYBACON","CEDRIC.COUNCIL","IBN.WILLIAMS","KENT.AUSLANDER","LAMAR.MORGAN","Coppin St.",1,0.85,0.15,2,1,0,300,-300,0,3,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1.5,0,1,0,0,0,1,0,1,0,1.017,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0.5,0,0,0,0,0,25.5,9
"259","BRENDAN.MEDLEYBACON","DEJUAN.CLAYTON","IBN.WILLIAMS","LAMAR.MORGAN","NIGEL.MARSHALL","Coppin St.",0.533,0.433,0.1,1,1,0,200,-200,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,26,6
"260","BRENDAN.MEDLEYBACON","DEJUAN.CLAYTON","KENT.AUSLANDER","LAMAR.MORGAN","NIGEL.MARSHALL","Coppin St.",2.833,1.833,1,6,5,66.667,240,-173.333,4,12,5,4,2,4,2,2,0,2,0,2,0,2,2,1,1,1,1,0,0,2,0,1,2,0,0,4,5.5,0.4,1,0,1,0,1,0.4,1.25,0.4,1.212,0.5,1,1,1,0.4,0.5,0.4,0.25,0.2,0.25,0,0.5,0,1,0.333,0,0,0.2,0.333,0,18.333,12
"261","BREVIN.PRITZL","DMITRIK.TRICE","ETHAN.HAPP","KHALIL.IVERSON","KOBE.KING","Wisconsin",0.367,0.333,0.033,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20,2
"262","BRIAN.FOBBS","DENNIS.TUNSTALL","JAKIGH.DOTTIN","NAKYE.SANDERS","TOBIAS.HOWARD","Towson",0.767,0.467,0.3,1,1,0,300,-300,0,3,1,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1.5,0,1.5,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0.5,0,28,18
"263","BRIAN.FOBBS","DENNIS.TUNSTALL","NAKYE.SANDERS","NICOLAS.TIMBERLAKE","TOBIAS.HOWARD","Towson",0.883,0.3,0.583,1,2,0,50,-50,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1.5,0,0,0,0,0,0.5,0,0,0,0.256,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,18,17.5
"264","BRIAN.FOBBS","DENNIS.TUNSTALL","NICOLAS.TIMBERLAKE","SOLOMON.UYAELUNMO","TOBIAS.HOWARD","Towson",2.183,1.15,1.033,4,4,100,150,-50,4,6,4,3,2,3,1,0,0,0,0,0,0,0,3,3,2,3,1,0,0,1,0,0,1,1,0,2,4,0.5,1,0,0,0,0,0.5,1,0.5,1,0.667,1,0,0,0.25,0,0.75,1,0,0,0,0,0,0.667,0.25,0.25,0,0,0.5,0,17.25,15.5
"265","BRIAN.FOBBS","JAKIGH.DOTTIN","NAKYE.SANDERS","NICOLAS.TIMBERLAKE","SOLOMON.UYAELUNMO","Towson",1.033,0.467,0.567,2,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,1,14,17
"266","BRIAN.FOBBS","JAKIGH.DOTTIN","NAKYE.SANDERS","SOLOMON.UYAELUNMO","TOBIAS.HOWARD","Towson",2.35,1.417,0.933,3,3,0,66.667,-66.667,0,2,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,0,0,1,0,0,1,3,0,0.333,0,0,0,0,0,0.333,0,0.333,0,1,0,0,0,0,0,0.333,1,0.667,0,0,0,1,0.333,0,0,0,0,1,28.333,18.667
"267","BUDDY.BOEHEIM","ELIJAH.HUGHES","MAREK.DOLEZAJ","PASCHAL.CHUKWU","TYUS.BATTLE","Syracuse",5.717,2.567,3.15,9,8,55.556,237.5,-181.944,5,19,8,9,2,7,3,4,1,4,1,1,0,1,0,4,0,3,3,2,0,4,1,3,2,0,1,6,7,0.25,0.778,0.333,1,0,1,0.312,1,0.295,1.003,0,0.75,0.2,0,0.375,0.444,0,0.444,0.625,0.111,0.125,0.111,0.5,0.857,0.222,0,0.111,0.375,0.429,0,17.111,23.625
"268","BUDDY.BOEHEIM","ELIJAH.HUGHES","OSHAE.BRISSETT","PASCHAL.CHUKWU","TYUS.BATTLE","Syracuse",2.433,1.1,1.333,4,4,50,125,-75,2,5,3,3,0,2,2,1,0,1,2,0,2,0,0,1,0,1,1,0,1,2,0,0,1,1,0,1,4,0,0.667,0,1,1,0,0,0.833,0.253,0.833,0,1,0,0,0.667,0.333,0,0.333,0.333,0.333,0.667,0,0,0.5,0.25,0.25,0,0,0.333,1,16.5,20
"269","BUDDY.BOEHEIM","ELIJAH.HUGHES","PASCHAL.CHUKWU","ROBERT.BRASWELL","TYUS.BATTLE","Syracuse",0.867,0.167,0.7,2,2,100,0,100,2,0,3,1,1,0,1,0,0,0,1,0,0,0,2,1,1,0,1,0,1,2,1,1,0,1,0,0,2,0.333,0,0,0,0,0,0.333,0,0.288,0,0.5,0,0,0,0.333,0,0.667,1,0,0,0.333,0,0,0,0,0.5,1,0.333,0.333,1,5,21
"270","BUDDY.BOEHEIM","FRANK.HOWARD","MAREK.DOLEZAJ","OSHAE.BRISSETT","PASCHAL.CHUKWU","Syracuse",3.683,2.017,1.667,6,6,83.333,100,-16.667,5,6,4,4,2,2,2,3,1,1,0,3,0,1,0,0,0,0,0,0,3,2,0,0,2,1,2,2,6,0.5,0.5,0.5,0.333,0,0.333,0.625,0.625,0.625,0.553,0,0,0.5,1,0.5,0.75,0,0,0.5,0.25,0,0.75,1,1,0.333,0.167,0,0,0,1,20.167,16.667
"271","BUDDY.BOEHEIM","FRANK.HOWARD","MAREK.DOLEZAJ","OSHAE.BRISSETT","TYUS.BATTLE","Syracuse",0.65,0.433,0.217,1,1,0,200,-200,0,2,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.053,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,26,13
"272","BUDDY.BOEHEIM","FRANK.HOWARD","MAREK.DOLEZAJ","PASCHAL.CHUKWU","TYUS.BATTLE","Syracuse",2.183,0.8,1.383,3,4,100,200,-100,3,8,2,5,1,3,1,2,1,2,0,1,0,0,0,2,0,1,0,1,2,1,0,1,1,0,1,3,3.5,0.5,0.6,1,1,0,0,0.75,0.8,0.75,0.731,0,0.5,0,0,0.5,0.4,0,0.4,0.5,0.2,0,0.2,1,1,0.333,0,0,0.5,0,0.667,16,20.75
"273","BUDDY.BOEHEIM","MAREK.DOLEZAJ","OSHAE.BRISSETT","PASCHAL.CHUKWU","TYUS.BATTLE","Syracuse",6.683,3.633,3.05,10,9,120,144.444,-24.444,12,13,13,7,5,5,6,4,2,3,1,0,0,0,1,3,1,2,3,0,2,6,1,1,0,2,2,4,9.5,0.385,0.714,0.333,0.75,0,0,0.462,0.929,0.445,0.929,1,0.667,0.333,0,0.462,0.571,0.077,0.429,0.462,0,0.077,0,0.4,0.8,0,0.222,0.143,0.077,0.333,1,21.8,20.333
"274","CAM.REDDISH","JACK.WHITE","JAVIN.DELAURIER","RJ.BARRETT","TRE.JONES","Duke",4.033,1.65,2.383,6,6,83.333,150,-66.667,5,9,5,6,2,4,3,2,1,1,0,0,0,0,2,3,1,2,0,2,0,2,0,0,1,2,2,3,6,0.4,0.667,0.333,0.5,0,0,0.5,0.75,0.5,0.75,0.5,0.667,0,1,0.6,0.333,0.4,0.5,0,0.167,0,0,1,0.75,0.167,0.333,0,0,0,0,16.5,23.833
"275","CAM.REDDISH","JACK.WHITE","JAVIN.DELAURIER","RJ.BARRETT","ZION.WILLIAMSON","Duke",7.05,2.333,4.717,8,10,162.5,160,2.5,13,16,8,8,6,5,2,2,0,1,1,6,1,5,3,4,3,4,1,2,1,1,1,0,1,1,3,1,9,0.75,0.625,0,0.5,1,0.833,0.75,0.688,0.767,0.737,1,1,1,0,0.25,0.25,0.375,0.5,0.375,0.25,0.125,0.75,0.5,0.2,0.125,0.1,0.125,0,0.5,0.333,17.5,28.3
"276","CAM.REDDISH","JACK.WHITE","MARQUES.BOLDEN","RJ.BARRETT","ZION.WILLIAMSON","Duke",26.867,11.767,15.1,47,47,106.383,91.489,14.894,50,43,36,37,17,18,10,13,1,1,27,11,15,6,23,16,15,12,8,4,19,19,0,2,6,6,2,5,45.5,0.472,0.486,0.1,0.077,0.556,0.545,0.486,0.5,0.512,0.509,0.652,0.75,0.333,0.625,0.278,0.351,0.639,0.432,0.083,0.216,0.75,0.297,0.118,0.278,0.128,0.128,0,0.056,0.296,0.826,15.021,19.277
"277","CAM.REDDISH","JACK.WHITE","RJ.BARRETT","TRE.JONES","ZION.WILLIAMSON","Duke",4.4,1.517,2.883,11,11,118.182,72.727,45.455,13,8,5,8,3,3,2,4,1,1,9,1,6,1,2,3,2,2,3,2,3,1,1,0,3,4,2,0,9.5,0.6,0.375,0.5,0.25,0.667,1,0.7,0.438,0.701,0.472,1,0.667,0,0,0.4,0.5,0.4,0.375,0.2,0.125,1.8,0.125,0.667,0,0.273,0.364,0.125,0,0.75,0.6,8.273,15.727
"278","CAM.REDDISH","JAVIN.DELAURIER","RJ.BARRETT","TRE.JONES","ZION.WILLIAMSON","Duke",6.933,3.55,3.383,10,10,110,170,-60,11,17,5,11,3,7,4,4,2,3,3,0,3,0,1,3,1,2,0,1,2,2,0,0,4,0,2,2,10,0.6,0.636,0.5,0.75,1,0,0.8,0.773,0.856,0.773,1,0.667,0,0.5,0.8,0.364,0.2,0.273,0,0.364,0.6,0,0.667,0.286,0.4,0,0,0,0,0.667,21.3,20.3
"279","CAM.REDDISH","MARQUES.BOLDEN","RJ.BARRETT","TRE.JONES","ZION.WILLIAMSON","Duke",20.2,9.1,11.1,32,32,146.875,93.75,53.125,47,30,26,29,16,11,11,12,8,4,11,6,7,4,10,10,6,4,5,7,11,8,4,3,5,7,11,8,31.5,0.615,0.379,0.727,0.333,0.636,0.667,0.769,0.448,0.753,0.471,0.6,0.4,0.4,0.429,0.423,0.414,0.385,0.345,0.192,0.241,0.423,0.207,0.688,0.727,0.156,0.219,0.138,0.115,0.385,0.611,17.062,20.812
"280","CAMERON.JOHNSON","COBY.WHITE","GARRISON.BROOKS","KENNY.WILLIAMS","LUKE.MAYE","North Carolina",19.767,8.533,11.233,31,31,135.484,132.258,3.226,42,41,40,26,17,13,20,14,7,9,1,9,1,6,7,2,7,2,11,3,10,11,2,4,2,4,12,11,31,0.425,0.5,0.35,0.643,1,0.667,0.512,0.673,0.519,0.677,1,1,0.231,0.2,0.5,0.538,0.175,0.077,0.325,0.385,0.025,0.346,0.706,0.846,0.065,0.129,0.077,0.1,0.5,0.769,16.516,21.742
